filename,region_count,region_shape_attributes,Device,Species,Count,Sex,Latitude,Longitude
2021-10-21-17-46-46.jpg,1,"{""name"":""rect"",""x"":1242,""y"":436,""width"":33,""height"":87}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-48.jpg,1,"{""name"":""rect"",""x"":1238,""y"":434,""width"":33,""height"":78}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-49.jpg,1,"{""name"":""rect"",""x"":1222,""y"":424,""width"":52,""height"":108}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-51.jpg,1,"{""name"":""rect"",""x"":1232,""y"":433,""width"":46,""height"":96}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-52.jpg,1,"{""name"":""rect"",""x"":1219,""y"":435,""width"":56,""height"":90}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-54.jpg,1,"{""name"":""rect"",""x"":1198,""y"":434,""width"":80,""height"":91}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-55.jpg,1,"{""name"":""rect"",""x"":1177,""y"":424,""width"":99,""height"":107}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-57.jpg,1,"{""name"":""rect"",""x"":1186,""y"":426,""width"":90,""height"":103}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-46-58.jpg,1,"{""name"":""rect"",""x"":1177,""y"":425,""width"":101,""height"":103}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-47-00.jpg,1,"{""name"":""rect"",""x"":1200,""y"":418,""width"":78,""height"":109}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-47-01.jpg,1,"{""name"":""rect"",""x"":1202,""y"":426,""width"":75,""height"":103}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-21-17-47-03.jpg,1,"{""name"":""rect"",""x"":1195,""y"":427,""width"":81,""height"":105}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-22-06-15-09.jpg,1,"{""name"":""rect"",""x"":3,""y"":127,""width"":189,""height"":265}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-06-15-10.jpg,1,"{""name"":""rect"",""x"":31,""y"":185,""width"":295,""height"":366}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-06-15-12.jpg,1,"{""name"":""rect"",""x"":186,""y"":202,""width"":214,""height"":320}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-06-15-13.jpg,1,"{""name"":""rect"",""x"":183,""y"":201,""width"":234,""height"":304}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-06-21-32.jpg,1,"{""name"":""rect"",""x"":379,""y"":274,""width"":171,""height"":182}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-06-21-34.jpg,1,"{""name"":""rect"",""x"":381,""y"":269,""width"":161,""height"":169}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-06-21-42.jpg,1,"{""name"":""rect"",""x"":690,""y"":235,""width"":251,""height"":185}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-06-21-43.jpg,1,"{""name"":""rect"",""x"":863,""y"":238,""width"":298,""height"":186}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-22-15-01-59.jpg,1,"{""name"":""rect"",""x"":1138,""y"":397,""width"":118,""height"":118}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-01.jpg,1,"{""name"":""rect"",""x"":1045,""y"":397,""width"":115,""height"":101}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-03.jpg,1,"{""name"":""rect"",""x"":985,""y"":401,""width"":86,""height"":82}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-04.jpg,1,"{""name"":""rect"",""x"":957,""y"":397,""width"":65,""height"":78}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-06.jpg,1,"{""name"":""rect"",""x"":939,""y"":397,""width"":61,""height"":81}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-08.jpg,1,"{""name"":""rect"",""x"":930,""y"":399,""width"":61,""height"":82}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-10.jpg,1,"{""name"":""rect"",""x"":867,""y"":392,""width"":58,""height"":70}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-13.jpg,1,"{""name"":""rect"",""x"":851,""y"":392,""width"":61,""height"":64}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-15.jpg,1,"{""name"":""rect"",""x"":854,""y"":392,""width"":47,""height"":65}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-16.jpg,1,"{""name"":""rect"",""x"":846,""y"":395,""width"":48,""height"":49}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-18.jpg,1,"{""name"":""rect"",""x"":848,""y"":400,""width"":47,""height"":54}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-19.jpg,1,"{""name"":""rect"",""x"":840,""y"":394,""width"":58,""height"":57}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-21.jpg,1,"{""name"":""rect"",""x"":842,""y"":395,""width"":48,""height"":56}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-23.jpg,1,"{""name"":""rect"",""x"":843,""y"":392,""width"":46,""height"":64}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-24.jpg,1,"{""name"":""rect"",""x"":824,""y"":395,""width"":72,""height"":58}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-26.jpg,1,"{""name"":""rect"",""x"":815,""y"":385,""width"":70,""height"":62}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-28.jpg,1,"{""name"":""rect"",""x"":818,""y"":380,""width"":65,""height"":75}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-29.jpg,1,"{""name"":""rect"",""x"":817,""y"":391,""width"":63,""height"":64}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-32.jpg,1,"{""name"":""rect"",""x"":825,""y"":399,""width"":45,""height"":51}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-33.jpg,1,"{""name"":""rect"",""x"":822,""y"":397,""width"":49,""height"":51}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-35.jpg,1,"{""name"":""rect"",""x"":823,""y"":394,""width"":53,""height"":66}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-36.jpg,1,"{""name"":""rect"",""x"":821,""y"":392,""width"":59,""height"":66}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-38.jpg,1,"{""name"":""rect"",""x"":826,""y"":397,""width"":54,""height"":57}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-39.jpg,1,"{""name"":""rect"",""x"":822,""y"":393,""width"":54,""height"":55}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-41.jpg,1,"{""name"":""rect"",""x"":816,""y"":397,""width"":58,""height"":55}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-42.jpg,1,"{""name"":""rect"",""x"":822,""y"":395,""width"":57,""height"":56}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-44.jpg,1,"{""name"":""rect"",""x"":815,""y"":397,""width"":59,""height"":53}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-45.jpg,1,"{""name"":""rect"",""x"":809,""y"":397,""width"":62,""height"":55}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-47.jpg,1,"{""name"":""rect"",""x"":807,""y"":397,""width"":53,""height"":53}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-48.jpg,1,"{""name"":""rect"",""x"":811,""y"":398,""width"":49,""height"":54}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-50.jpg,1,"{""name"":""rect"",""x"":797,""y"":395,""width"":59,""height"":51}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-51.jpg,1,"{""name"":""rect"",""x"":783,""y"":398,""width"":54,""height"":54}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-53.jpg,1,"{""name"":""rect"",""x"":778,""y"":393,""width"":48,""height"":57}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-54.jpg,1,"{""name"":""rect"",""x"":779,""y"":395,""width"":39,""height"":55}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-56.jpg,1,"{""name"":""rect"",""x"":775,""y"":393,""width"":45,""height"":59}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-57.jpg,1,"{""name"":""rect"",""x"":770,""y"":395,""width"":50,""height"":61}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-02-59.jpg,1,"{""name"":""rect"",""x"":769,""y"":395,""width"":57,""height"":61}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-00.jpg,1,"{""name"":""rect"",""x"":773,""y"":390,""width"":55,""height"":64}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-03.jpg,1,"{""name"":""rect"",""x"":775,""y"":397,""width"":50,""height"":63}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-04.jpg,1,"{""name"":""rect"",""x"":775,""y"":395,""width"":49,""height"":53}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-05.jpg,1,"{""name"":""rect"",""x"":773,""y"":398,""width"":53,""height"":56}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-07.jpg,1,"{""name"":""rect"",""x"":776,""y"":392,""width"":55,""height"":59}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-09.jpg,1,"{""name"":""rect"",""x"":774,""y"":393,""width"":61,""height"":59}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-10.jpg,1,"{""name"":""rect"",""x"":776,""y"":395,""width"":61,""height"":51}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-12.jpg,1,"{""name"":""rect"",""x"":775,""y"":397,""width"":61,""height"":53}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-13.jpg,1,"{""name"":""rect"",""x"":775,""y"":392,""width"":57,""height"":55}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-15.jpg,1,"{""name"":""rect"",""x"":774,""y"":392,""width"":64,""height"":58}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-16.jpg,1,"{""name"":""rect"",""x"":771,""y"":395,""width"":65,""height"":57}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-18.jpg,1,"{""name"":""rect"",""x"":774,""y"":391,""width"":64,""height"":59}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-20.jpg,1,"{""name"":""rect"",""x"":776,""y"":393,""width"":59,""height"":58}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-21.jpg,1,"{""name"":""rect"",""x"":771,""y"":392,""width"":63,""height"":53}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-15-03-23.jpg,1,"{""name"":""rect"",""x"":773,""y"":391,""width"":65,""height"":56}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.39131,36.962204
2021-10-22-16-25-55.jpg,1,"{""name"":""rect"",""x"":457,""y"":266,""width"":233,""height"":169}",Raspberry Pi 2,IMPALA,1,MALE,-0.390381,36.962386
2021-10-22-16-25-57.jpg,1,"{""name"":""rect"",""x"":469,""y"":271,""width"":238,""height"":158}",Raspberry Pi 2,IMPALA,1,MALE,-0.390381,36.962386
2021-10-22-16-25-58.jpg,1,"{""name"":""rect"",""x"":466,""y"":273,""width"":263,""height"":153}",Raspberry Pi 2,IMPALA,1,MALE,-0.390381,36.962386
2021-10-22-16-26-07.jpg,1,"{""name"":""rect"",""x"":368,""y"":264,""width"":202,""height"":169}",Raspberry Pi 2,IMPALA,1,MALE,-0.390381,36.962386
2021-10-23-06-31-51.jpg,1,"{""name"":""rect"",""x"":2,""y"":271,""width"":146,""height"":213}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-23-06-31-53.jpg,1,"{""name"":""rect"",""x"":62,""y"":259,""width"":299,""height"":222}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-23-06-31-55.jpg,1,"{""name"":""rect"",""x"":226,""y"":265,""width"":230,""height"":190}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-23-06-31-57.jpg,1,"{""name"":""rect"",""x"":224,""y"":274,""width"":237,""height"":183}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-09.jpg,1,"{""name"":""rect"",""x"":1054,""y"":122,""width"":223,""height"":287}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-10.jpg,1,"{""name"":""rect"",""x"":829,""y"":157,""width"":403,""height"":258}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-12.jpg,1,"{""name"":""rect"",""x"":629,""y"":189,""width"":363,""height"":231}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-13.jpg,1,"{""name"":""rect"",""x"":485,""y"":207,""width"":306,""height"":216}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-15.jpg,1,"{""name"":""rect"",""x"":367,""y"":227,""width"":262,""height"":201}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-16.jpg,1,"{""name"":""rect"",""x"":295,""y"":240,""width"":218,""height"":183}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-18.jpg,1,"{""name"":""rect"",""x"":161,""y"":269,""width"":242,""height"":160}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-19.jpg,1,"{""name"":""rect"",""x"":85,""y"":266,""width"":210,""height"":168}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-38-21.jpg,1,"{""name"":""rect"",""x"":21,""y"":271,""width"":182,""height"":163}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390381,36.962386
2021-10-23-08-46-21.jpg,1,"{""name"":""rect"",""x"":411,""y"":235,""width"":205,""height"":190}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-08-46-22.jpg,1,"{""name"":""rect"",""x"":417,""y"":229,""width"":199,""height"":198}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-08-46-25.jpg,1,"{""name"":""rect"",""x"":409,""y"":238,""width"":201,""height"":190}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-08-46-26.jpg,1,"{""name"":""rect"",""x"":421,""y"":238,""width"":179,""height"":189}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-08-49-27.jpg,1,"{""name"":""rect"",""x"":683,""y"":173,""width"":402,""height"":249}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-08-49-29.jpg,1,"{""name"":""rect"",""x"":911,""y"":168,""width"":367,""height"":241}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-15-01-30.jpg,1,"{""name"":""rect"",""x"":476,""y"":380,""width"":54,""height"":44}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-23-15-01-32.jpg,1,"{""name"":""rect"",""x"":476,""y"":380,""width"":54,""height"":44}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-23-15-01-34.jpg,1,"{""name"":""rect"",""x"":476,""y"":380,""width"":54,""height"":44}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-23-15-01-35.jpg,1,"{""name"":""rect"",""x"":476,""y"":380,""width"":54,""height"":44}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-23-15-01-37.jpg,1,"{""name"":""rect"",""x"":476,""y"":380,""width"":54,""height"":44}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-23-15-01-39.jpg,1,"{""name"":""rect"",""x"":476,""y"":380,""width"":54,""height"":44}",Raspberry Pi 2,WARTHOG,1,CAN'T TELL,-0.39131,36.962204
2021-10-23-18-12-56.jpg,1,"{""name"":""rect"",""x"":2,""y"":250,""width"":351,""height"":213}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-12-57.jpg,1,"{""name"":""rect"",""x"":112,""y"":240,""width"":350,""height"":224}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-13.jpg,1,"{""name"":""rect"",""x"":199,""y"":242,""width"":351,""height"":211}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-14.jpg,1,"{""name"":""rect"",""x"":221,""y"":248,""width"":321,""height"":214}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-26.jpg,1,"{""name"":""rect"",""x"":209,""y"":232,""width"":296,""height"":224}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-28.jpg,1,"{""name"":""rect"",""x"":198,""y"":232,""width"":320,""height"":216}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-29.jpg,1,"{""name"":""rect"",""x"":217,""y"":241,""width"":306,""height"":206}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-31.jpg,1,"{""name"":""rect"",""x"":207,""y"":233,""width"":336,""height"":218}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-34.jpg,1,"{""name"":""rect"",""x"":457,""y"":200,""width"":317,""height"":238}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-36.jpg,1,"{""name"":""rect"",""x"":610,""y"":170,""width"":389,""height"":261}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-37.jpg,1,"{""name"":""rect"",""x"":774,""y"":136,""width"":464,""height"":310}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-10-23-18-13-39.jpg,1,"{""name"":""rect"",""x"":1039,""y"":134,""width"":235,""height"":313}",Raspberry Pi 2,ZEBRA,1,CAN'T TELL,-0.390381,36.962386
2021-11-02-17-29-47.jpg,1,"{""name"":""rect"",""x"":6,""y"":171,""width"":149,""height"":353}",Raspberry Pi 2,BUSHBUCK,1,MALE,-0.388557,36.961391
2021-11-02-17-29-49.jpg,1,"{""name"":""rect"",""x"":178,""y"":251,""width"":286,""height"":274}",Raspberry Pi 2,BUSHBUCK,1,MALE,-0.388557,36.961391
2021-11-02-17-29-53.jpg,1,"{""name"":""rect"",""x"":624,""y"":266,""width"":157,""height"":203}",Raspberry Pi 2,BUSHBUCK,1,MALE,-0.388557,36.961391
2021-11-02-17-29-56.jpg,1,"{""name"":""rect"",""x"":759,""y"":264,""width"":135,""height"":176}",Raspberry Pi 2,BUSHBUCK,1,MALE,-0.388557,36.961391
2021-11-09-08-43-14.jpg,1,"{""name"":""rect"",""x"":1071,""y"":246,""width"":205,""height"":183}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.388557,36.961391
2021-11-09-08-43-17.jpg,1,"{""name"":""rect"",""x"":1086,""y"":237,""width"":191,""height"":187}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.388557,36.961391
2021-11-14-06-02-12.jpg,1,"{""name"":""rect"",""x"":607,""y"":3,""width"":669,""height"":712}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-02-15.jpg,1,"{""name"":""rect"",""x"":245,""y"":2,""width"":1032,""height"":714}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-02-18.jpg,1,"{""name"":""rect"",""x"":400,""y"":2,""width"":875,""height"":712}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-02-23.jpg,1,"{""name"":""rect"",""x"":389,""y"":90,""width"":515,""height"":616}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-02-26.jpg,1,"{""name"":""rect"",""x"":437,""y"":72,""width"":471,""height"":637}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-02-33.jpg,1,"{""name"":""rect"",""x"":469,""y"":127,""width"":303,""height"":510}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-02-58.jpg,1,"{""name"":""rect"",""x"":568,""y"":144,""width"":269,""height"":442}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-03-00.jpg,1,"{""name"":""rect"",""x"":543,""y"":163,""width"":261,""height"":415}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-03-03.jpg,1,"{""name"":""rect"",""x"":542,""y"":191,""width"":296,""height"":394}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-03-07.jpg,1,"{""name"":""rect"",""x"":561,""y"":173,""width"":227,""height"":410}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-03-14.jpg,1,"{""name"":""rect"",""x"":537,""y"":192,""width"":219,""height"":375}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-03-17.jpg,1,"{""name"":""rect"",""x"":525,""y"":191,""width"":195,""height"":374}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390042,36.962124
2021-11-14-06-07-01.jpg,1,"{""name"":""rect"",""x"":2,""y"":264,""width"":285,""height"":230}",Raspberry Pi 2,IMPALA,1,MALE,-0.390042,36.962124
2021-11-14-06-07-03.jpg,1,"{""name"":""rect"",""x"":399,""y"":243,""width"":289,""height"":226}",Raspberry Pi 2,IMPALA,1,MALE,-0.390042,36.962124
2021-11-14-06-07-06.jpg,1,"{""name"":""rect"",""x"":674,""y"":234,""width"":294,""height"":229}",Raspberry Pi 2,IMPALA,1,MALE,-0.390042,36.962124
2021-11-16-06-11-49.jpg,1,"{""name"":""rect"",""x"":423,""y"":247,""width"":265,""height"":178}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-11-52.jpg,1,"{""name"":""rect"",""x"":231,""y"":254,""width"":281,""height"":184}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-11-54.jpg,1,"{""name"":""rect"",""x"":46,""y"":267,""width"":290,""height"":175}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-12-15.jpg,1,"{""name"":""rect"",""x"":875,""y"":177,""width"":401,""height"":261}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-12-18.jpg,1,"{""name"":""rect"",""x"":610,""y"":193,""width"":342,""height"":240}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-12-20.jpg,1,"{""name"":""rect"",""x"":377,""y"":218,""width"":342,""height"":219}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-12-23.jpg,1,"{""name"":""rect"",""x"":96,""y"":241,""width"":344,""height"":215}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-12-25.jpg,1,"{""name"":""rect"",""x"":5,""y"":265,""width"":161,""height"":209}",Raspberry Pi 2,WATERBUCK,1,FEMALE,-0.390042,36.962124
2021-11-16-06-13-03.jpg,1,"{""name"":""rect"",""x"":854,""y"":122,""width"":358,""height"":336}",Raspberry Pi 2,IMPALA,1,MALE,-0.390042,36.962124
2021-11-16-06-13-06.jpg,1,"{""name"":""rect"",""x"":155,""y"":127,""width"":510,""height"":406}",Raspberry Pi 2,IMPALA,1,MALE,-0.390042,36.962124
2021-11-23-06-20-45.jpg,1,"{""name"":""rect"",""x"":0,""y"":327,""width"":209,""height"":158}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390224,36.962036
2021-11-23-06-20-57.jpg,1,"{""name"":""rect"",""x"":663,""y"":310,""width"":82,""height"":115}",Raspberry Pi 2,IMPALA,1,FEMALE,-0.390224,36.962036
2021-11-23-07-51-58.jpg,2,"{""name"":""rect"",""x"":944,""y"":309,""width"":66,""height"":70}",Raspberry Pi 2,IMPALA,1,MALE,-0.390224,36.962036
2021-11-23-07-52-15.jpg,1,"{""name"":""rect"",""x"":967,""y"":309,""width"":87,""height"":67}",Raspberry Pi 2,IMPALA,1,MALE,-0.390224,36.962036
2021-11-23-07-52-19.jpg,1,"{""name"":""rect"",""x"":984,""y"":310,""width"":83,""height"":73}",Raspberry Pi 2,IMPALA,1,MALE,-0.390224,36.962036
2021-11-23-07-52-22.jpg,1,"{""name"":""rect"",""x"":983,""y"":305,""width"":86,""height"":77}",Raspberry Pi 2,IMPALA,1,MALE,-0.390224,36.962036
2021-11-23-07-52-24.jpg,1,"{""name"":""rect"",""x"":976,""y"":297,""width"":97,""height"":90}",Raspberry Pi 2,IMPALA,1,MALE,-0.390224,36.962036
